<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GDAX.BTC-USD,D,20151020,000000,265.0900000,272.9500000,264.3800000,271.1400000,4643
GDAX.BTC-USD,D,20151021,000000,271.1600000,272.8500000,265.0000000,268.7700000,6170
GDAX.BTC-USD,D,20151022,000000,268.7700000,280.0000000,268.7500000,275.8400000,8659
GDAX.BTC-USD,D,20151023,000000,275.7600000,281.1700000,275.4000000,278.7600000,7045
GDAX.BTC-USD,D,20151024,000000,278.7600000,284.4900000,278.7500000,284.2900000,5469
GDAX.BTC-USD,D,20151025,000000,284.2900000,295.9300000,283.2800000,284.9700000,10682
GDAX.BTC-USD,D,20151026,000000,284.9700000,287.6800000,282.0400000,287.1000000,7443
GDAX.BTC-USD,D,20151027,000000,287.1000000,297.9900000,286.8900000,295.6100000,11110
GDAX.BTC-USD,D,20151028,000000,295.6800000,308.9300000,295.6500000,304.0900000,16030
GDAX.BTC-USD,D,20151029,000000,304.1000000,320.9900000,301.8000000,316.0800000,12220
GDAX.BTC-USD,D,20151030,000000,316.0700000,336.9700000,315.9000000,329.1100000,16828
GDAX.BTC-USD,D,20151031,000000,329.1100000,334.2800000,306.2900000,314.8500000,15212
GDAX.BTC-USD,D,20151101,000000,314.8400000,332.0000000,311.4400000,329.4600000,10698
GDAX.BTC-USD,D,20151102,000000,329.4500000,371.8200000,326.0700000,365.2100000,19735
GDAX.BTC-USD,D,20151103,000000,365.1400000,422.3000000,362.0700000,404.1000000,40155
GDAX.BTC-USD,D,20151104,000000,404.0600000,499.9900000,368.1500000,410.0000000,50601
GDAX.BTC-USD,D,20151105,000000,410.0000000,450.0000000,366.6600000,387.2100000,27244
GDAX.BTC-USD,D,20151106,000000,387.2100000,395.0000000,351.0000000,374.0900000,20024
GDAX.BTC-USD,D,20151107,000000,374.2600000,392.0000000,371.4300000,384.8100000,8348
GDAX.BTC-USD,D,20151108,000000,384.8000000,389.0000000,363.5800000,373.8300000,7434
GDAX.BTC-USD,D,20151109,000000,373.8400000,386.9600000,360.8000000,379.5300000,11187
GDAX.BTC-USD,D,20151110,000000,379.5500000,382.2300000,322.0000000,337.1400000,16670
GDAX.BTC-USD,D,20151111,000000,337.1400000,341.7500000,293.3200000,313.2000000,18090
GDAX.BTC-USD,D,20151112,000000,313.2000000,344.9900000,312.2400000,336.4900000,15753
GDAX.BTC-USD,D,20151113,000000,336.4900000,343.0000000,325.0000000,338.0700000,10186
GDAX.BTC-USD,D,20151114,000000,338.0800000,339.5700000,329.4000000,334.7100000,5970
GDAX.BTC-USD,D,20151115,000000,334.6700000,336.4600000,319.8900000,322.9300000,6291
GDAX.BTC-USD,D,20151116,000000,322.9400000,334.1000000,316.1200000,332.8900000,7264
GDAX.BTC-USD,D,20151117,000000,332.8500000,340.7200000,330.1000000,336.4900000,7225
GDAX.BTC-USD,D,20151118,000000,336.4900000,338.0000000,330.0000000,335.4900000,5171
GDAX.BTC-USD,D,20151119,000000,335.5000000,336.3800000,324.9000000,326.4100000,6694
GDAX.BTC-USD,D,20151120,000000,326.5300000,327.0400000,311.2300000,322.3900000,9295
GDAX.BTC-USD,D,20151121,000000,322.3900000,328.0000000,316.3300000,327.0000000,5083
GDAX.BTC-USD,D,20151122,000000,326.9900000,327.0000000,321.0000000,323.7100000,3370
GDAX.BTC-USD,D,20151123,000000,323.7200000,326.0000000,322.0000000,323.0000000,4756
GDAX.BTC-USD,D,20151124,000000,323.0100000,323.1700000,318.0000000,321.0000000,5190
GDAX.BTC-USD,D,20151125,000000,320.9600000,330.0600000,316.2600000,328.9800000,7844
GDAX.BTC-USD,D,20151126,000000,328.9900000,368.1800000,328.9800000,352.5700000,13998
GDAX.BTC-USD,D,20151127,000000,352.5600000,364.4600000,347.9600000,358.1900000,7196
GDAX.BTC-USD,D,20151128,000000,358.2000000,359.6300000,351.0900000,357.2400000,5522
GDAX.BTC-USD,D,20151129,000000,357.2400000,373.6300000,354.2600000,372.2400000,5493
GDAX.BTC-USD,D,20151130,000000,372.2500000,382.8700000,367.5000000,376.8600000,11420
GDAX.BTC-USD,D,20151201,000000,376.8800000,378.9400000,354.6000000,362.6800000,9241
GDAX.BTC-USD,D,20151202,000000,362.6800000,363.0600000,347.5500000,360.0000000,8919
GDAX.BTC-USD,D,20151203,000000,360.0000000,369.9900000,356.5200000,361.7700000,7200
GDAX.BTC-USD,D,20151204,000000,361.8900000,364.8500000,355.4300000,363.9800000,5820
GDAX.BTC-USD,D,20151205,000000,363.9800000,390.0000000,363.9700000,387.9900000,8687
GDAX.BTC-USD,D,20151206,000000,388.0300000,401.0100000,375.2200000,387.5500000,9615
GDAX.BTC-USD,D,20151207,000000,387.5300000,397.5700000,383.0000000,394.7300000,7550
GDAX.BTC-USD,D,20151208,000000,394.7300000,418.9400000,386.6900000,418.9400000,8239
GDAX.BTC-USD,D,20151209,000000,417.8400000,425.0000000,401.0000000,418.3900000,13791
GDAX.BTC-USD,D,20151210,000000,418.3900000,419.5000000,408.0000000,415.6800000,7091
GDAX.BTC-USD,D,20151211,000000,415.6800000,453.1300000,415.6700000,452.9500000,13630
GDAX.BTC-USD,D,20151212,000000,452.9500000,469.3400000,403.0000000,436.8700000,29494
GDAX.BTC-USD,D,20151213,000000,436.9000000,443.8300000,419.4200000,433.8300000,6693
GDAX.BTC-USD,D,20151214,000000,433.3800000,450.0000000,429.1200000,444.0100000,165491
GDAX.BTC-USD,D,20151215,000000,444.0300000,464.9500000,443.7600000,464.2700000,10990
GDAX.BTC-USD,D,20151216,000000,464.5000000,464.7300000,440.0000000,453.9700000,35946
GDAX.BTC-USD,D,20151217,000000,453.9600000,456.3300000,446.0100000,455.5000000,6240
GDAX.BTC-USD,D,20151218,000000,455.5000000,465.1000000,453.2800000,463.1700000,5022
GDAX.BTC-USD,D,20151219,000000,463.1400000,465.6000000,451.5800000,461.2900000,6927
GDAX.BTC-USD,D,20151220,000000,461.2900000,461.3000000,430.0000000,442.2200000,8308
GDAX.BTC-USD,D,20151221,000000,442.3600000,444.4400000,424.6600000,436.8100000,6815
GDAX.BTC-USD,D,20151222,000000,436.8500000,442.0000000,432.5800000,433.9200000,6609
GDAX.BTC-USD,D,20151223,000000,433.9400000,445.1100000,428.2900000,442.4300000,7541
GDAX.BTC-USD,D,20151224,000000,442.4300000,460.0000000,442.4200000,455.7400000,6810
GDAX.BTC-USD,D,20151225,000000,455.7400000,458.9900000,450.0100000,455.8400000,3421
GDAX.BTC-USD,D,20151226,000000,455.8200000,458.2900000,410.0000000,419.4100000,13484
GDAX.BTC-USD,D,20151227,000000,419.4100000,429.8500000,410.0200000,424.7200000,5506
GDAX.BTC-USD,D,20151228,000000,424.7300000,429.9000000,418.0000000,421.9400000,6899
GDAX.BTC-USD,D,20151229,000000,421.9400000,433.9000000,419.3100000,433.8900000,6337
GDAX.BTC-USD,D,20151230,000000,433.8900000,434.9900000,422.3500000,427.9500000,4833
GDAX.BTC-USD,D,20151231,000000,427.9000000,434.0000000,419.0400000,430.3500000,6448
GDAX.BTC-USD,D,20160101,000000,430.3500000,437.1500000,427.9200000,435.6600000,3788
GDAX.BTC-USD,D,20160102,000000,435.6700000,437.5600000,432.4100000,435.4000000,3195
GDAX.BTC-USD,D,20160103,000000,435.4000000,435.7500000,425.0200000,431.9100000,3840
GDAX.BTC-USD,D,20160104,000000,431.9000000,435.7900000,431.3700000,433.8500000,5848
GDAX.BTC-USD,D,20160105,000000,433.8400000,435.6400000,430.0000000,433.3400000,5111
GDAX.BTC-USD,D,20160106,000000,433.3200000,433.4600000,428.1500000,430.8700000,5441
GDAX.BTC-USD,D,20160107,000000,430.6600000,460.1500000,430.6400000,459.0700000,13878
GDAX.BTC-USD,D,20160108,000000,459.0700000,464.4000000,447.5300000,454.4400000,8317
GDAX.BTC-USD,D,20160109,000000,454.4100000,456.0000000,447.6600000,450.3800000,4192
GDAX.BTC-USD,D,20160110,000000,450.3900000,451.3900000,442.9600000,449.9900000,3898
GDAX.BTC-USD,D,20160111,000000,449.9900000,452.6500000,445.8800000,449.1900000,5545
GDAX.BTC-USD,D,20160112,000000,449.2600000,449.4400000,431.8300000,434.0100000,6561
GDAX.BTC-USD,D,20160113,000000,434.0100000,437.5000000,425.0000000,432.7700000,8972
GDAX.BTC-USD,D,20160114,000000,432.7000000,435.2700000,428.0000000,430.0300000,5641
GDAX.BTC-USD,D,20160115,000000,430.0400000,430.2900000,357.3000000,357.5300000,28621
GDAX.BTC-USD,D,20160116,000000,357.5900000,391.0000000,350.9200000,388.7000000,17975
GDAX.BTC-USD,D,20160117,000000,388.7000000,391.0000000,372.0000000,378.4600000,8244
GDAX.BTC-USD,D,20160118,000000,378.4700000,386.1000000,370.1000000,384.8900000,8698
GDAX.BTC-USD,D,20160119,000000,384.7900000,385.5000000,370.0000000,375.2700000,8109
GDAX.BTC-USD,D,20160120,000000,375.2800000,425.1000000,369.0000000,418.5400000,13843
GDAX.BTC-USD,D,20160121,000000,418.8900000,424.7800000,403.2100000,409.3800000,8714
GDAX.BTC-USD,D,20160122,000000,409.0200000,413.9900000,373.8600000,382.9000000,13394
GDAX.BTC-USD,D,20160123,000000,382.9300000,398.7200000,382.5500000,387.5000000,6283
GDAX.BTC-USD,D,20160124,000000,387.5000000,406.9300000,387.4900000,403.0500000,3534
GDAX.BTC-USD,D,20160125,000000,403.0400000,403.0400000,386.4100000,391.4000000,6466
GDAX.BTC-USD,D,20160126,000000,391.4000000,397.0000000,387.7800000,391.5400000,6956
GDAX.BTC-USD,D,20160127,000000,391.7000000,397.1800000,390.7000000,394.7900000,6282
GDAX.BTC-USD,D,20160128,000000,394.6000000,395.0000000,377.1200000,379.6100000,9075
GDAX.BTC-USD,D,20160129,000000,379.6300000,385.0500000,363.2500000,378.6800000,12081
GDAX.BTC-USD,D,20160130,000000,378.6800000,382.0400000,375.0000000,378.4600000,4130
GDAX.BTC-USD,D,20160131,000000,378.4600000,382.5000000,365.0000000,367.9500000,5464
GDAX.BTC-USD,D,20160201,000000,367.8900000,379.0000000,366.2600000,371.3300000,7915
GDAX.BTC-USD,D,20160202,000000,371.3300000,374.4100000,371.1700000,372.9300000,6817
GDAX.BTC-USD,D,20160203,000000,372.9300000,373.0100000,365.6300000,368.8700000,7098
GDAX.BTC-USD,D,20160204,000000,368.8700000,390.6300000,368.7400000,387.9900000,8851
GDAX.BTC-USD,D,20160205,000000,387.9900000,389.3600000,382.9900000,384.5000000,7414
GDAX.BTC-USD,D,20160206,000000,384.4400000,384.5400000,370.0500000,375.4400000,6245
GDAX.BTC-USD,D,20160207,000000,375.4400000,379.8100000,373.2400000,377.4900000,4128
GDAX.BTC-USD,D,20160208,000000,377.4700000,379.3500000,370.5000000,371.1400000,7065
GDAX.BTC-USD,D,20160209,000000,371.0200000,374.9300000,370.1300000,372.6800000,8393
GDAX.BTC-USD,D,20160210,000000,372.7600000,383.3400000,371.8700000,378.4400000,9715
GDAX.BTC-USD,D,20160211,000000,378.4900000,379.5000000,360.0000000,378.2300000,10388
GDAX.BTC-USD,D,20160212,000000,378.2300000,382.0500000,377.4600000,382.0500000,6137
GDAX.BTC-USD,D,20160213,000000,382.0500000,396.0000000,381.9900000,391.0000000,5927
GDAX.BTC-USD,D,20160214,000000,391.0000000,406.9200000,391.0000000,406.5900000,7524
GDAX.BTC-USD,D,20160215,000000,406.6200000,409.0900000,394.0300000,398.9500000,6524
GDAX.BTC-USD,D,20160216,000000,398.9400000,407.5000000,390.0000000,407.4200000,5603
GDAX.BTC-USD,D,20160217,000000,407.4100000,420.1300000,405.6900000,415.2000000,8699
GDAX.BTC-USD,D,20160218,000000,415.1800000,423.2000000,415.0100000,421.1900000,6480
GDAX.BTC-USD,D,20160219,000000,421.1800000,422.0000000,416.0000000,420.7200000,5759
GDAX.BTC-USD,D,20160220,000000,420.7200000,444.0300000,420.0900000,437.4600000,9325
GDAX.BTC-USD,D,20160221,000000,438.0400000,448.7000000,426.0100000,438.5600000,7064
GDAX.BTC-USD,D,20160222,000000,438.5600000,439.0000000,430.9500000,437.5500000,5110
GDAX.BTC-USD,D,20160223,000000,437.4500000,440.9000000,414.1600000,419.9700000,9146
GDAX.BTC-USD,D,20160224,000000,420.3200000,425.6000000,410.0000000,423.9400000,7197
GDAX.BTC-USD,D,20160225,000000,423.8700000,426.4400000,418.6000000,423.5400000,6003
GDAX.BTC-USD,D,20160226,000000,423.5100000,430.8500000,419.5300000,430.8500000,6748
GDAX.BTC-USD,D,20160227,000000,430.8400000,434.9700000,430.1400000,433.1200000,5456
GDAX.BTC-USD,D,20160228,000000,433.0900000,436.0700000,423.0000000,433.7300000,5105
GDAX.BTC-USD,D,20160229,000000,433.7300000,442.0000000,431.1300000,436.4400000,7553
GDAX.BTC-USD,D,20160301,000000,436.4100000,437.7800000,427.5000000,433.0800000,7556
GDAX.BTC-USD,D,20160302,000000,433.0300000,435.3600000,418.3600000,420.3900000,7396
GDAX.BTC-USD,D,20160303,000000,420.4400000,422.8000000,408.6300000,418.8000000,11800
GDAX.BTC-USD,D,20160304,000000,418.7600000,422.2100000,405.5000000,407.3500000,8928
GDAX.BTC-USD,D,20160305,000000,407.3800000,408.8300000,381.0900000,396.0800000,14888
GDAX.BTC-USD,D,20160306,000000,396.1300000,409.2700000,385.0100000,403.2400000,7635
GDAX.BTC-USD,D,20160307,000000,403.2400000,418.7400000,395.0000000,412.2100000,9871
GDAX.BTC-USD,D,20160308,000000,412.2100000,416.3300000,407.4000000,411.1800000,7462
GDAX.BTC-USD,D,20160309,000000,411.1800000,414.0000000,408.7500000,412.8000000,5350
GDAX.BTC-USD,D,20160310,000000,412.6400000,416.5200000,410.7100000,415.9800000,7870
GDAX.BTC-USD,D,20160311,000000,415.9800000,421.0000000,414.9700000,419.3900000,7020
GDAX.BTC-USD,D,20160312,000000,419.4800000,421.3000000,406.5200000,410.5800000,6856
GDAX.BTC-USD,D,20160313,000000,410.5600000,416.3800000,410.0100000,412.5200000,4612
GDAX.BTC-USD,D,20160314,000000,412.5100000,415.8400000,411.6100000,415.0200000,6619
GDAX.BTC-USD,D,20160315,000000,415.0200000,416.9400000,412.4800000,415.4100000,7325
GDAX.BTC-USD,D,20160316,000000,415.4100000,416.3900000,413.0000000,416.0700000,6257
GDAX.BTC-USD,D,20160317,000000,416.0600000,419.7500000,415.7000000,418.4100000,6078
GDAX.BTC-USD,D,20160318,000000,418.4200000,418.6600000,399.2100000,409.6500000,8557
GDAX.BTC-USD,D,20160319,000000,409.6600000,411.0000000,404.7200000,410.2000000,4779
GDAX.BTC-USD,D,20160320,000000,410.0900000,415.3400000,409.3600000,411.2700000,4667
GDAX.BTC-USD,D,20160321,000000,411.2500000,412.1300000,406.8900000,412.0000000,5982
GDAX.BTC-USD,D,20160322,000000,411.9800000,417.7900000,411.0000000,416.6600000,6092
GDAX.BTC-USD,D,20160323,000000,416.6600000,418.9900000,413.9500000,417.5300000,5446
GDAX.BTC-USD,D,20160324,000000,417.5300000,417.7200000,410.0000000,412.9500000,5022
GDAX.BTC-USD,D,20160325,000000,412.8600000,416.8700000,411.0000000,416.4100000,4572
GDAX.BTC-USD,D,20160326,000000,416.4200000,417.7700000,414.3700000,416.9700000,3578
GDAX.BTC-USD,D,20160327,000000,416.9600000,426.5000000,416.3500000,425.3000000,4600
GDAX.BTC-USD,D,20160328,000000,425.2900000,425.3600000,419.6300000,423.0000000,5686
GDAX.BTC-USD,D,20160329,000000,422.9200000,424.6200000,407.7500000,416.3900000,7319
GDAX.BTC-USD,D,20160330,000000,416.4000000,416.4100000,407.5600000,412.7900000,5812
GDAX.BTC-USD,D,20160331,000000,412.9700000,417.6000000,412.7400000,416.0300000,5181
GDAX.BTC-USD,D,20160401,000000,416.0300000,417.6800000,414.1200000,417.6800000,5309
GDAX.BTC-USD,D,20160402,000000,417.6800000,420.5000000,417.0400000,419.9500000,3888
GDAX.BTC-USD,D,20160403,000000,419.9500000,420.8000000,418.3300000,420.1600000,3199
GDAX.BTC-USD,D,20160404,000000,420.0800000,421.0000000,417.5800000,419.4700000,5283
GDAX.BTC-USD,D,20160405,000000,419.4800000,423.4300000,418.0100000,422.3600000,5695
GDAX.BTC-USD,D,20160406,000000,422.4000000,423.0000000,420.6100000,421.4600000,5180
GDAX.BTC-USD,D,20160407,000000,421.3600000,422.7400000,419.4100000,421.9900000,4980
GDAX.BTC-USD,D,20160408,000000,421.9900000,424.6500000,415.7100000,419.4800000,6405
GDAX.BTC-USD,D,20160409,000000,419.4800000,419.7900000,415.5100000,419.4600000,3448
GDAX.BTC-USD,D,20160410,000000,419.4600000,423.9900000,419.4600000,423.4000000,2925
GDAX.BTC-USD,D,20160411,000000,423.2900000,424.0000000,420.1500000,423.9400000,5059
GDAX.BTC-USD,D,20160412,000000,423.9500000,429.7700000,423.1400000,427.8000000,6961
GDAX.BTC-USD,D,20160413,000000,427.8000000,429.4400000,423.5900000,425.5800000,5862
GDAX.BTC-USD,D,20160414,000000,425.5800000,428.0000000,424.5200000,426.3200000,4703
GDAX.BTC-USD,D,20160415,000000,426.3500000,431.1000000,425.7200000,430.9300000,4138
GDAX.BTC-USD,D,20160416,000000,430.8200000,434.8900000,429.8900000,433.3900000,4079
GDAX.BTC-USD,D,20160417,000000,433.6900000,434.9300000,429.1500000,431.0000000,3218
GDAX.BTC-USD,D,20160418,000000,431.0800000,434.4600000,428.4400000,430.9700000,5234
GDAX.BTC-USD,D,20160419,000000,430.9000000,438.2000000,429.2200000,437.0600000,6180
GDAX.BTC-USD,D,20160420,000000,437.0600000,444.0700000,436.1700000,442.9600000,7107
GDAX.BTC-USD,D,20160421,000000,442.8700000,453.8000000,441.9900000,452.2500000,7676
GDAX.BTC-USD,D,20160422,000000,452.2500000,452.9500000,445.0700000,448.4100000,6794
GDAX.BTC-USD,D,20160423,000000,448.5700000,455.8400000,447.0300000,455.6900000,4590
GDAX.BTC-USD,D,20160424,000000,455.6800000,465.0000000,454.5500000,464.4600000,6125
GDAX.BTC-USD,D,20160425,000000,464.4700000,472.3800000,454.6500000,466.1700000,9466
GDAX.BTC-USD,D,20160426,000000,466.1700000,472.1100000,464.0100000,470.5900000,7438
GDAX.BTC-USD,D,20160427,000000,470.3000000,470.7900000,434.0000000,445.3100000,11615
GDAX.BTC-USD,D,20160428,000000,445.3000000,451.8800000,434.7900000,451.6800000,7613
GDAX.BTC-USD,D,20160429,000000,451.6700000,459.4400000,448.5000000,458.8200000,5927
GDAX.BTC-USD,D,20160430,000000,458.8000000,459.3300000,450.1300000,454.0200000,4660
GDAX.BTC-USD,D,20160501,000000,454.0200000,457.0700000,451.5500000,456.9800000,2878
GDAX.BTC-USD,D,20160502,000000,456.9800000,457.6300000,440.0200000,446.4200000,7666
GDAX.BTC-USD,D,20160503,000000,446.5300000,453.2900000,443.6100000,452.2100000,5864
GDAX.BTC-USD,D,20160504,000000,452.2100000,453.2300000,446.7600000,448.6800000,4845
GDAX.BTC-USD,D,20160505,000000,448.5900000,451.5600000,447.0000000,449.9800000,5297
GDAX.BTC-USD,D,20160506,000000,449.9900000,463.7300000,448.8400000,462.3100000,6149
GDAX.BTC-USD,D,20160507,000000,462.3100000,464.0000000,459.5500000,461.9100000,3414
GDAX.BTC-USD,D,20160508,000000,461.9100000,465.0000000,457.5000000,462.7900000,3226
GDAX.BTC-USD,D,20160509,000000,462.6000000,465.9000000,459.4100000,464.1600000,5841
GDAX.BTC-USD,D,20160510,000000,464.1500000,465.0000000,448.2000000,452.7800000,6784
GDAX.BTC-USD,D,20160511,000000,452.7700000,458.6500000,452.5000000,454.3700000,5720
GDAX.BTC-USD,D,20160512,000000,454.5600000,456.5700000,449.2700000,456.4800000,6068
GDAX.BTC-USD,D,20160513,000000,456.4800000,458.0300000,453.8400000,457.9800000,5350
GDAX.BTC-USD,D,20160514,000000,457.9700000,459.8300000,456.0000000,458.9000000,3232
GDAX.BTC-USD,D,20160515,000000,458.9000000,463.6200000,458.4900000,461.4700000,3201
GDAX.BTC-USD,D,20160516,000000,461.4800000,461.5900000,451.4800000,455.6600000,6000
GDAX.BTC-USD,D,20160517,000000,455.6400000,457.4900000,452.2000000,454.1900000,5996
GDAX.BTC-USD,D,20160518,000000,454.1900000,457.8800000,453.6000000,455.5600000,5470
GDAX.BTC-USD,D,20160519,000000,455.5600000,456.4100000,435.0000000,438.3800000,8359
GDAX.BTC-USD,D,20160520,000000,437.9100000,445.8500000,435.5000000,445.6500000,7150
GDAX.BTC-USD,D,20160521,000000,445.5200000,446.9900000,441.8800000,446.2800000,3913
GDAX.BTC-USD,D,20160522,000000,446.2700000,446.4500000,440.8900000,442.4800000,3720
GDAX.BTC-USD,D,20160523,000000,442.4500000,446.3000000,440.7900000,445.6700000,5624
GDAX.BTC-USD,D,20160524,000000,445.5600000,448.5000000,440.5000000,446.9900000,6509
GDAX.BTC-USD,D,20160525,000000,446.9800000,452.4200000,446.8600000,451.4900000,6119
GDAX.BTC-USD,D,20160526,000000,451.4500000,454.9900000,449.0000000,454.9700000,5825
GDAX.BTC-USD,D,20160527,000000,454.9700000,476.7500000,454.3500000,471.2700000,9856
GDAX.BTC-USD,D,20160528,000000,471.2100000,539.4900000,470.1300000,523.2500000,12082
GDAX.BTC-USD,D,20160529,000000,523.3500000,549.9900000,491.0100000,525.2200000,9920
GDAX.BTC-USD,D,20160530,000000,525.2200000,541.0000000,519.0000000,532.5500000,5921
GDAX.BTC-USD,D,20160531,000000,532.5600000,544.9000000,520.0100000,531.3400000,8494
GDAX.BTC-USD,D,20160601,000000,531.2500000,541.5000000,524.3900000,534.8400000,5680
GDAX.BTC-USD,D,20160602,000000,534.8500000,541.2000000,531.8600000,537.8700000,6304
GDAX.BTC-USD,D,20160603,000000,538.0600000,578.0000000,535.9600000,571.2500000,10168
GDAX.BTC-USD,D,20160604,000000,571.0900000,594.6400000,564.2900000,576.3100000,6895
GDAX.BTC-USD,D,20160605,000000,576.3100000,585.0000000,570.2200000,575.1700000,4924
GDAX.BTC-USD,D,20160606,000000,575.1700000,588.1500000,575.0000000,586.7700000,6746
GDAX.BTC-USD,D,20160607,000000,586.7500000,590.9500000,475.0000000,579.7100000,10035
GDAX.BTC-USD,D,20160608,000000,579.7200000,583.9900000,572.9600000,583.2100000,5605
GDAX.BTC-USD,D,20160609,000000,583.1900000,583.4800000,574.0000000,577.4600000,4951
GDAX.BTC-USD,D,20160610,000000,577.4700000,581.0000000,573.5000000,580.3100000,5619
GDAX.BTC-USD,D,20160611,000000,580.3100000,610.0000000,580.3100000,609.5000000,5492
GDAX.BTC-USD,D,20160612,000000,609.5000000,687.7100000,605.0000000,677.8600000,17999
GDAX.BTC-USD,D,20160613,000000,677.4500000,720.0000000,663.5500000,706.0100000,15493
GDAX.BTC-USD,D,20160614,000000,706.0200000,706.4500000,650.0200000,684.9500000,12420
GDAX.BTC-USD,D,20160615,000000,684.9900000,699.3000000,673.0000000,698.7800000,7863
